record_ID,well_ID,pump_fixed,pump_working,activity_date,village_name,prefecture,Latitude,Longitude,pump_type,sous_prefecture,payment,service_visit_type
22995,R635,oui,oui,10/17/2017,Leya A Nord,ombelampoko,4.878504,18.67321,hpv_60,damara,0,
25380,R635,oui,oui,02/03/2018,Leya A Nord,,4.878532,18.67322,hpv_60,,0,eep
28821,R635,oui,oui,05/31/2018,Leya A,,4.878485,18.67315,hpv_60,,0,eep
22998,R638,oui,oui,10/17/2017,Damara Arabe 1,ombelampoko,4.956125,18.69742,hpv_60,damara,0,
25368,R638,oui,oui,02/02/2018,Damara Arabe 1,,4.956129,18.69741,hpv_60,,0,eep
19665,R644,oui,oui,02/09/2017,GBOKILA 2 Sud ouest,ombelampoko,4.272174,18.41149,hpv_60,bimbo,0,
30630,R644,oui,oui,07/31/2018,GBOKILA 2 B,ombelampoko,4.27215,18.41155,hpv_60,bimbo,15000,eep
19647,R647,oui,oui,02/09/2017,Yamboro II,ombelampoko,4.310379,18.38491,hpv_60,bimbo,0,
29157,R647,oui,oui,06/11/2018,Yamboro II,,4.310358,18.38493,hpv_60,,0,eep
30585,R647,oui,oui,07/26/2018,Yamboro II,ombelampoko,4.310342,18.38492,hpv_60,bimbo,0,eep
21291,R650,oui,oui,05/31/2017,BiMON 3,ombelampoko,4.318976,18.3005,hpv_60,bimbo,0,
30546,R650,oui,oui,07/24/2018,BiMON 3,ombelampoko,4.318984,18.30048,hpv_60,bimbo,0,eep
22989,R656,oui,oui,10/17/2017,Gbandele B,ombelampoko,4.808417,18.64408,hpv_60,damara,0,
25398,R656,oui,oui,02/03/2018,Gbandele B,,4.808451,18.64407,hpv_60,,0,eep
28803,R656,oui,oui,05/30/2018,Gbandele B,,4.808484,18.64401,hpv_60,,0,eep
30711,R662,oui,oui,08/06/2018,Sambrola A,ombelampoko,4.327444,18.51669,india_mark_2,bimbo,0,eep
19755,R665,oui,oui,02/10/2017,Sambrola B,ombelampoko,4.327364,18.51836,hydro_india,bimbo,16000,
30744,R665,oui,oui,08/06/2018,Sambrola B,ombelampoko,4.32724,18.51845,india_mark_2,bimbo,0,eep
25386,R668,oui,oui,02/03/2018,Pata 2,,4.84552,18.65895,hpv_60,,0,eep
28704,R668,oui,oui,05/26/2018,Pata 2,,4.845463,18.65892,hpv_60,,0,eep
22980,R671,oui,oui,10/16/2017,Imohoro Sadec,ombelampoko,4.777154,18.62791,hpv_60,damara,0,
28788,R671,oui,oui,05/30/2018,GBAYELE 1,,4.777229,18.62801,hpv_60,,0,eep
25392,R674,oui,oui,02/03/2018,Pata 3,,4.839109,18.6567,hpv_60,,0,eep
28809,R674,oui,oui,05/30/2018,Pata 3,,4.839132,18.65671,hpv_60,,0,eep
30543,R680,oui,oui,07/24/2018,CUISINIER,ombelampoko,4.309623,18.28902,hpv_60,bimbo,0,eep
17774,R683,oui,oui,07/19/2016,Boali Bodanga,ombelampoko,4.869163,18.00633,hpv_60,boali,0,
19737,R683,oui,oui,02/17/2017,Boali Bodanga,ombelampoko,4.869093,18.00629,hpv_60,boali,0,
22923,R683,oui,oui,10/13/2017,Boali Bodanga,ombelampoko,4.869165,18.00635,hpv_60,boali,0,
24876,R683,oui,oui,01/20/2018,Boali Bodanga,ombelampoko,4.869168,18.00637,hpv_60,boali,,eep
28638,R683,oui,oui,05/23/2018,Boali Bodanga,,4.869171,18.00633,hpv_60,,0,eep
30627,R686,non,non,07/31/2018,GBOKILA 2 B,ombelampoko,4.272486,18.41508,hpv_60,bimbo,,eep
32316,R686,oui,non,09/27/2018,GBOKILA 2 B,Ombella M Poko,4.272498,18.4151,hpv_60,Bimbo,20000,eep
19311,R689,oui,oui,02/19/2017,Bakere2,ombelampoko,5.133965,17.77321,hpv_60,bossembele,0,
27720,R692,decommissioned,decommissioned,05/21/2018,BOGBALOKO  A,,5.234628,17.68922,hpv_60,,,eep
21891,R698,oui,oui,07/14/2017,Gbakere B Bogbaloko B,ombelampoko,5.236599,17.68824,hpv_60,bossembele,0,
27741,R698,oui,oui,05/22/2018,Bogbaloko B,,5.236497,17.68823,hpv_60,,,monitor
33483,R698,non,non,10/27/2018,Bogbaloko B,ombelampoko,5.236491,17.68828,hpv_60,Bossembele,0,eep
30684,R704,oui,oui,08/03/2018,BIMBO Husaca,ombelampoko,4.322494,18.53316,hpv_60,bimbo,0,eep
30675,R710,oui,oui,08/03/2018,KOGBOUKOU Ecole,ombelampoko,4.306707,18.54067,india_mark_2,bimbo,0,eep
19176,R719,oui,oui,02/14/2017,Boguissi B,ombelampoko,5.235507,17.4094,hpv_60,yaloke,0,
21996,R719,oui,oui,07/10/2017,Boguissi B,ombelampoko,5.235548,17.40945,hpv_60,bossembele,0,
19173,R722,oui,oui,02/14/2017,Bogali - Bossembele,ombelampoko,5.232438,17.38444,hpv_60,bossembele,0,
21825,R722,oui,oui,07/10/2017,Bogali - Bossembele,ombelampoko,5.232443,17.38453,hpv_60,bossembele,0,
19617,R730,oui,oui,02/07/2017,NDANGALA 3 VILLAGE CENTRE,ombelampoko,4.313432,18.34601,hpv_60,bimbo,0,
21294,R730,oui,oui,05/31/2017,NDANGALA 3 VILLAGE CENTRE,ombelampoko,4.313467,18.34607,hpv_60,bimbo,0,
29139,R730,oui,oui,06/11/2018,NDANGALA III A,,4.313439,18.34603,hpv_60,,0,eep
30573,R730,oui,oui,07/25/2018,NDANGALA III A,ombelampoko,4.313405,18.346,hpv_60,bimbo,0,eep
30582,R733,oui,oui,07/26/2018,NDANGALA Marche,ombelampoko,4.314113,18.35135,india_mark_2,bimbo,0,eep
,R739,decommissioned,decommissioned,08/01/2018,,,,,,,,
30702,R742,oui,oui,08/06/2018,Carmel,ombelampoko,4.342732,18.51364,india_mark_2,bimbo,0,eep
21726,R815,oui,oui,07/05/2017,BOGBARA,ombelampoko,5.330413,17.08065,india_mark_2,yaloke,0,
28035,R815,oui,oui,06/01/2018,BOGBARA,,5.330433,17.08068,hpv_60,,,monitor
31836,R815,oui,oui,09/05/2018,BOGBARA,Ombella M Poko,5.330397,17.08067,india_mark_2,Yaloke,,monitor
21978,R816,oui,oui,07/05/2017,BOGBARA 2,ombelampoko,5.332653,17.07887,india_mark_2,yaloke,0,
31833,R816,oui,oui,09/05/2018,BOGBARA 2,Ombella M Poko,5.332678,17.07882,india_mark_2,Yaloke,,monitor
19290,R827,oui,oui,02/19/2017,BAKERE,ombelampoko,5.257578,17.66529,hpv_60,bossembele,0,
21888,R827,oui,oui,07/14/2017,BAKERE,ombelampoko,5.257582,17.66522,hpv_60,bossembele,0,
33486,R827,non,non,10/27/2018,BAKERE,ombelampoko,5.257547,17.66523,hpv_60,Bossembele,0,eep
19218,R830,oui,oui,02/15/2017,BODELE GBAYA,ombelampoko,5.264569,17.64577,hpv_60,bossembele,0,
21846,R830,problem,oui,07/11/2017,BODELE GBAYA,ombelampoko,5.264622,17.64581,hpv_60,bossembele,0,
24699,R830,oui,oui,12/15/2017,BODELE GBAYA,ombelampoko,5.264542,17.64581,hpv_60,bossembele,2000,
27789,R830,oui,oui,05/24/2018,BODELE GBAYA,,5.264605,17.64579,hpv_60,,5500,eep
31554,R830,oui,oui,09/07/2018,BODELE GBAYA,Ombella M Poko,5.264619,17.6458,hpv_60,Bossembele,0,eep
19248,R836,oui,oui,02/16/2017,NGANDO 1,ombelampoko,5.265128,17.65195,hpv_60,bossembele,0,
24711,R836,oui,oui,12/16/2017,BOKENGUE 1 NGANDO,ombelampoko,5.26514,17.65188,hpv_60,bossembele,8000,
27792,R836,oui,oui,05/24/2018,BOKENGUE 1 ( NGANDO ),,5.264993,17.65191,hpv_60,,10000,eep
31476,R836,oui,oui,09/02/2018,BOKENGUE 1 ( NGANDO ),Ombella M Poko,5.265165,17.65192,hpv_60,Bossembele,0,eep
21957,R842,oui,oui,07/19/2017,BOSSEGBIEN 2,ombelampoko,5.699666,17.60087,hpv_60,bossembele,0,
31512,R842,oui,oui,09/05/2018,BOSSEGBIEN 2,Ombella M Poko,5.699659,17.60086,hpv_60,Bossembele,0,eep
31494,R848,oui,oui,09/03/2018,BOUGOUDI 1,Ombella M Poko,5.477241,17.6314,hpv_60,Bossembele,0,eep
19626,R857,oui,oui,02/09/2017,ZILA 3,ombelampoko,4.312751,18.48654,hpv_60,bimbo,0,
21252,R857,oui,oui,05/25/2017,ZILA 3,ombelampoko,4.312759,18.48652,hpv_60,bimbo,16000,
21255,R857,oui,oui,05/25/2017,ZILA 3,ombelampoko,4.312755,18.4866,hpv_60,bimbo,16000,
29166,R857,oui,oui,06/12/2018,ZILA 3,,4.312762,18.48655,hpv_60,,0,eep
19608,R860,oui,oui,02/07/2017,BiMON 3,ombelampoko,4.318598,18.30624,hpv_60,bimbo,0,
21282,R860,oui,oui,05/31/2017,BIMON1,lobaye,4.318588,18.30626,hpv_60,mbaiki,0,
30615,R869,non,non,07/27/2018,KPALONGO,ombelampoko,4.31239,18.47905,hpv_60,bimbo,,eep
32322,R869,oui,non,09/27/2018,KPALONGO,Ombella M Poko,4.312407,18.47907,hpv_60,Bimbo,0,eep
21867,R902,oui,oui,07/12/2017,BOKENGUE 1 NGANDO,ombelampoko,5.262992,17.65476,hpv_60,bossembele,11500,
24708,R902,oui,oui,12/16/2017,NGANDO 1,ombelampoko,5.262971,17.65495,hpv_60,bossembele,0,
21918,R914,oui,oui,07/15/2017,BOWESSE 1,ombelampoko,4.981603,17.68546,hpv_60,bossembele,0,
28452,R917,non,decommissioned,05/18/2018,BODOUKPA 2,,5.084681,17.81831,hpv_60,,0,eep
33435,R926,oui,oui,10/23/2018,BOALI 3 CITE,ombelampoko,4.90744,18.00231,hydro_india,boali,,monitor
19104,R944,oui,oui,02/12/2017,Bokengue,ombelampoko,5.147337,17.14822,india_mark_2,yaloke,0,
21789,R944,oui,oui,07/08/2017,Bokengue,ombelampoko,5.147322,17.14822,india_mark_2,yaloke,0,
24480,R944,oui,oui,12/10/2017,Bokengue,ombelampoko,,,india_mark_2,yaloke,0,
28026,R944,oui,oui,06/01/2018,BOKENGUE,,5.147231,17.14815,india_mark_2,,0,eep
34250,T01,oui,oui,12/12/2018,ZAMBO ÉCOLE,mamberekadei,4.108752,15.62901,hydro_india,berberati,0,eep
28368,W008,oui,oui,05/28/2018,FOURSSOU - DISPENSAIRE,nanamambere,5.83062,15.86586,hpv_60,bouar,16000,eep
32490,W008,non,non,10/04/2018,Koursou dispensaire,Nana Mambere,5.830648,15.8658,hpv_60,Bouar,16000,eep
28371,W010,oui,oui,05/28/2018,ECOLE NGAIDOA,nanamambere,5.892898,15.81117,hpv_60,bouar,0,eep
32499,W010,oui,oui,10/05/2018,Ecole Ngaindoua,Nana Mambere,5.892895,15.8112,hpv_60,Bouar,0,eep
32631,W012,oui,oui,10/13/2018,COLLEGE SAINT JOSEPH  Terrain foot,Nana Mambere,5.93505,15.59457,hpv_60,Bouar,0,eep
28314,W013,oui,oui,06/04/2018,SOS BOUAR 2 derriere centre de santé,nanamambere,5.934543,15.61839,hydro_india,bouar,0,eep
32619,W013,oui,oui,10/12/2018,Bouar SOS 2,Nana Mambere,5.934531,15.61845,hydro_india,Bouar,48000,eep
32577,W014,oui,oui,10/09/2018,Bouar St Laurent 3,Nana Mambere,5.951505,15.57753,hpv_60,Bouar,0,eep
28335,W016,oui,oui,06/06/2018,PARKING ST JOSEPH BOUAR,nanamambere,5.935945,15.59318,hpv_60,bouar,0,eep
32640,W016,oui,oui,10/13/2018,PARKING ST JOSEPH BOUAR,Nana Mambere,5.935954,15.59315,hpv_60,Bouar,0,eep
32133,W017,non,non,09/21/2018,METEZOUA2,sanghambaere,3.517227,16.0621,hpv_60,nola,0,bekou
,W017,decommissioned,decommissioned,12/31/2018,METEZOUA2,,,,decommissioned,,,
30228,W019,oui,oui,07/02/2018,YENGA VILLAGE CENTRE,nanamambere,5.909618,15.45418,hpv_60,bouar,,monitor
33663,W019,oui,oui,10/25/2018,YENGA VILLAGE CENTRE,Nana Mambere,5.902683,15.45255,hpv_60_2000,Bouar,0,eep
30021,W020,oui,oui,07/02/2018,BEA  MARCHER,nanamambere,5.840651,15.30458,hpv_60,bouar,,monitor
30060,W022,oui,oui,07/05/2018,Abba quartier cetac,nanamambere,5.32841,15.14502,india_mark_2,abba,,monitor
33732,W022,oui,oui,10/28/2018,Abba quartier cetac,Nana Mambere,5.328441,15.14497,india_mark_2,Abba,0,eep
33720,W023,non,non,10/28/2018,GOBOLO,Nana Mambere,5.434776,15.19041,india_mark_2,Baboua,0,eep
30069,W024,oui,oui,07/05/2018,Abba,nanamambere,5.492699,15.18421,india_mark_2,abba,,monitor
33717,W024,oui,oui,10/28/2018,NDIBA MOLLÉ,nanamambere,5.492701,15.18427,india_mark_2,abba,16000,eep
30234,W025,oui,oui,07/06/2018,FAMBELE ECOLE,nanamambere,5.785632,15.07748,india_mark_2,baboua,,monitor
30084,W026,oui,oui,07/06/2018,Centre de santé LOKOTI BANGUI,nanamambere,5.792603,15.01656,hpv_60,baboua,0,monitor
33912,W026,oui,oui,10/30/2018,Centre de santé LOKOTI BANGUI,Nana Mambere,5.792558,15.01644,hpv_60_2000,Baboua,7000,eep
30105,W029,oui,oui,07/07/2018,NDIBA QTIER  lokoti bangui,nanamambere,5.823339,14.95673,india_mark_2,baboua,15000,eep
33903,W029,oui,oui,10/30/2018,NDIBA QTIER  lokoti bangui,Nana Mambere,5.823273,14.95678,india_mark_2,Baboua,7700,eep
26655,W03,oui,oui,03/19/2018,BAYANGA MISSION ATHLLIQUE,,2.915309,16.26092,hpv_60,,16000,eep
,W03,decommissioned,decommissioned,12/31/2018,BAYANGA MISSION ATHLLIQUE,,,,decommissioned,,,
33906,W030,non,non,10/30/2018,NDIBA QTIER  GBANG,Nana Mambere,5.820711,14.95939,india_mark_2,Baboua,0,eep
33894,W031,oui,oui,10/30/2018,NDIBA CENTRE DE SANTE,Nana Mambere,5.823293,14.95027,hpv_60_2000,Baboua,16000,eep
30120,W032,oui,oui,07/10/2018,BABOUA QTIER SOUMANGUERE,nanamambere,5.802638,14.84337,hpv_60,baboua,,monitor
30252,W034,oui,oui,07/11/2018,DANDAÏ,nanamambere,5.809445,14.81384,hpv_60,bouar,14000,eep
33768,W034,oui,oui,11/05/2018,DANDA?,Nana Mambere,5.809458,14.81384,hpv_60_2000,Bouar,12000,eep
33792,W035,oui,oui,11/07/2018,BELOKO QTIER 6,Nana Mambere,5.934018,14.60341,hpv_60_2000,Baboua,0,eep
33819,W036,oui,oui,11/08/2018,CANTONNIER qtier 4,Nana Mambere,5.906016,14.55569,hpv_60_2000,Baboua,16000,eep
33852,W038,non,non,11/13/2018,YONGORO  BEDIMO,Nana Mambere,6.032612,15.52682,hydro_india,Bouar,20000,eep
30192,W039,oui,oui,07/18/2018,YARANGBANG,nanamambere,6.027073,15.5181,hydro_india,bouar,,monitor
33855,W039,oui,oui,11/13/2018,YARANGBANG,Nana Mambere,6.027067,15.51808,hydro_india,Bouar,0,eep
30195,W040,oui,oui,07/18/2018,KPOCWAN 1,nanamambere,6.046117,15.47583,india_mark_2,bouar,,monitor
33861,W040,oui,oui,11/13/2018,KPOCWAN 1,Nana Mambere,6.046141,15.47576,india_mark_2,Bouar,0,eep
33864,W041,oui,non,11/13/2018,ECOLE NGAM,Nana Mambere,6.025203,15.43145,hydro_india,Bouar,16000,eep
30204,W042,oui,oui,07/18/2018,ECOLE NGAGUENE,nanamambere,6.052273,15.39969,hpv_60,bouar,,monitor
30207,W043,oui,oui,07/18/2018, NGAGUENE 2,nanamambere,6.053734,15.39821,hydro_india,bouar,,monitor
30279,W044,oui,oui,07/18/2018,NAREME,nanamambere,6.065596,15.35468,hpv_60,bouar,,monitor
33876,W044,oui,oui,11/13/2018,NAREME,Nana Mambere,6.065563,15.35469,hpv_60_2000,Bouar,0,eep
32154,W046,non,non,09/22/2018,SESAM,sanghambaere,3.515694,16.04159,hpv_60,nola,0,bekou
,W046,decommissioned,decommissioned,12/31/2018,SESAM,,,,decommissioned,,,
31266,W048,non,non,08/11/2018,SESAM 2,sanghambaere,3.515703,16.0416,hpv_60_2000,nola,,monitor
31446,W048,decommissioned,non,09/05/2018,,,,,,,,
32109,W049,oui,non,09/20/2018,HOPITAL MATERNITE 2,sanghambaere,3.526674,16.04484,hpv_60,nola,0,bekou
,W05,decommissioned,decommissioned,12/31/2018,MONASSAO 1,,,,decommissioned,,,
32220,W050,non,non,09/24/2018,MONASSAO 1,sanghambaere,3.257451,16.24785,hpv_60,bayanga,0,bekou
32265,W051,non,non,09/29/2018,NYEMELE,sanghambaere,3.65854,16.15333,india_mark_2,nola,0,bekou
33657,W053,oui,oui,10/25/2018,BEGA GOUFFOU,nanamambere,5.91793,15.4716,india_mark_2,bouar,0,eep
33693,W054,oui,oui,10/26/2018,CENTRE SANTE GAROUA SOUHBENE,nanamambere,5.819109,15.1999,india_mark_2,bouar,0,eep
33690,W054,non,non,10/26/2018,KELLA BOKPANE GALLO,nanamambere,5.823326,15.27385,india_mark_2,bouar,10000,eep
33696,W055,oui,non,10/26/2018,YANGAÏ,nanamambere,5.817835,15.19119,hpv_60_2000,bouar,0,eep
33774,W059,oui,non,11/05/2018,ECOLE Dongbaïké,nanamambere,5.774158,14.72961,india_mark_2,baboua,0,eep
33867,W062,oui,non,11/13/2018,NGAM  BOGUANG,nanamambere,6.019012,15.4324,hpv_60_2000,bouar,0,eep
34301,W063,oui,non,12/04/2018,BODA QTIER DEUX PONT,lobaye,4.314316,17.47614,india_mark_2,boda,20000,eep
34313,W064,oui,oui,12/06/2018,BODA QTIER SARA-PORO,lobaye,4.313911,17.47001,india_mark_2,boda,0,eep
34337,W065,non,non,12/06/2018,BOBAYERE 1,lobaye,4.319781,17.46718,india_mark_2,boda,0,eep
34352,W066,oui,non,12/07/2018,ECOLE DE BOSSOUI,lobaye,4.112202,17.38838,hpv_60_2000,boda,20000,eep
34382,W068,non,non,12/10/2018, NDANGA3,lobaye,4.198263,17.63193,hpv_60_2000,boda,0,eep
,W068,decommissioned,decommissioned,12/31/2018, NDANGA3,,,,decommissioned,,,
34412,W070,non,non,12/11/2018,CENTRE DE SANTEÉ BOLEMBA,lobaye,4.011309,17.60635,india_mark_2,mbaiki,0,eep
34601,W071,oui,oui,12/19/2018,ECOLE  PESSERE,lobaye,4.187399,18.24006,hydro_india,mbaiki,0,eep
26100,X001,oui,oui,03/19/2018,Zolè marché,ouhampende,7.178395,15.73135,hpv_60,ngaoundaye,,monitor
26445,X002,oui,oui,03/10/2018,Quartier Haoussa de bocaranga,ouhampende,6.995376,15.64103,india_mark_2,bocaranga,,monitor
26181,X003,oui,oui,03/22/2018,Kounang Ecole,ouhampende,7.318235,15.7896,india_mark_2,ngaoundaye,,monitor
32493,X018,decommissioned,non,10/05/2018,Ngaïdoua marché,nanamambere,5.89391,15.81859,hpv_60,bouar,0,eep
33282,X18,non,non,10/28/2018,Ndele Ecole ndoka,baminguibangoran,8.410662,20.64175,india_mark_2,ndele,,bekou
33972,X21,oui,oui,11/01/2018,Angara kété école ,ouham,5.896346,17.52502,india_mark_2,bossangoa,0,eep
33990,X22,oui,oui,11/02/2018,Bourma ecole,ouham,6.172112,17.44308,india_mark_2,bossangoa,0,eep
34044,X23,non,non,11/08/2018,Bossangoa Ecole nicola barré,ouham,6.509513,17.45218,india_mark_2,bossangoa,0,eep
,X24,decommissioned,decommissioned,12/31/2018,Bossangoa Centre de sante raoul fol ,,,,decommissioned,,,
34113,X25,oui,oui,11/13/2018,Lere Gade,ouham,6.767453,17.4004,india_mark_2,bossangoa,0,eep
34865,X30,oui,oui,12/07/2018,Sassara.,,6.449459,17.32073,india_mark_2,,0,eep
34946,X31,non,non,12/07/2018,Wikamon1,,6.445974,17.22545,india_mark_2,,,monitor
34958,X32,oui,oui,12/07/2018,Gbazian gassa,,6.477254,17.16367,india_mark_2,,,monitor
34973,X33,oui,oui,12/07/2018,Gola ouham bac,,6.484768,17.08605,india_mark_2,,,monitor
35129,X34,oui,oui,12/13/2018,Ecole saint michel de bozoum.,,6.318522,16.36635,hydro_india,,0,eep
35213,X35,oui,oui,12/15/2018,Bokongo ecole villageoise,,6.218059,16.45527,hpv_60,,0,eep
31707,Y15,non,non,09/12/2018,NAKOMBO DOKA,,3.913117,15.49795,india_mark_2,,,monitor
32661,Y15,non,non,10/17/2018,NAKOMBO DOKA,,3.913141,15.49795,india_mark_2,,0,eep
27762,Y27,oui,oui,05/23/2018,BODANGA,ombelampoko,5.263954,17.64314,india_mark_2,bossembele,,monitor
31548,Y27,non,non,09/07/2018,BODANGA,Ombella M Poko,5.263943,17.64316,india_mark_2,Bossembele,0,eep
27768,Y28,oui,oui,05/23/2018,BOKOIN BOSSEMBELE,ombelampoko,5.263985,17.63932,india_mark_2,bossembele,,monitor
31536,Y28,oui,oui,09/07/2018,BOKOIN BOSSEMBELE,Ombella M Poko,5.263938,17.6393,india_mark_2,Bossembele,0,eep
27780,Y29,oui,oui,05/23/2018,KPETENE BOSSEMBELE,ombelampoko,5.270194,17.64555,india_mark_2,bossembele,,monitor
31560,Y29,oui,oui,09/07/2018,KPETENE BOSSEMBELE,Ombella M Poko,5.270226,17.64558,india_mark_2,Bossembele,0,eep
27801,Y30,oui,oui,05/24/2018,ONOGUIA LA BELLE,ombelampoko,5.267598,17.63725,india_mark_2,bossembele,,monitor
31539,Y30,oui,oui,09/07/2018,ONOGUIA LA BELLE,Ombella M Poko,5.267621,17.63725,india_mark_2,Bossembele,0,eep
27804,Y31,oui,oui,05/25/2018,BONDIO2,ombelampoko,5.437907,17.62436,india_mark_2,bossembele,,monitor
31482,Y31,oui,oui,09/03/2018,BONDIO2,Ombella M Poko,5.43787,17.62436,india_mark_2,Bossembele,0,eep
27807,Y32,decommissioned,decommissioned,05/25/2018, OUGOUDI3,ombelampoko,5.463461,17.62981,india_mark_2,bossembele,,monitor
33387,Y33,oui,oui,10/20/2018,CITE SENAÏ,ombelampoko,4.540427,18.46703,india_mark_2,bimbo,,monitor
33402,Y34,oui,oui,10/22/2018,BOGBALE2,ombelampoko,4.58482,18.37561,india_mark_2,bimbo,20000,eep
31782,Y35,non,non,09/03/2018,Bekadili Centre de Sante,Ombella M Poko,5.485243,16.78783,india_mark_2,Yaloke,,monitor
30876,Y40,oui,oui,08/09/2018,NANGOKO Ecole,mamberekadei,4.251178,15.35598,india_mark_2,gamboula,,monitor
30918,Y41,non,non,08/14/2018,DATE Ecole,mamberekadei,4.63654,15.54837,india_mark_2,amadagaza,,monitor
32097,Y42,oui,oui,09/29/2018,NGBAFIO,Mambere Kadei,4.564209,15.78573,hpv_60_2000,Berberati,0,eep
35348,Y42,oui,oui,12/28/2018,NGBAFIO,mamberekadei,4.564266,15.78569,hpv_60_2000,berberati,0,eep
31881,Y43,non,non,09/08/2018,YALOKE HOPITAL Evangélique,ombelampoko,5.310869,17.09244,hpv_60,yaloke,,monitor
31932,Y44,oui,oui,09/15/2018,GAZI BEA Centre Santé,lobaye,4.933176,17.01158,hpv_60,boganangone,,monitor
31941,Y46,non,non,09/15/2018,BAKALA1,lobaye,4.872888,17.01345,india_mark_2,boganangone,,monitor
31947,Y47,non,non,09/15/2018,KOUDOUM,lobaye,4.728487,16.87958,hydro_india,boganangone,,monitor
31962,Y49,oui,oui,09/16/2018,BOGAWE(boguèrè),lobaye,4.890061,17.14793,india_mark_2,boganangone,,monitor
31968,Y50,non,non,09/16/2018,BOGUERE  1,lobaye,4.884688,17.15085,hpv_60,boganangone,,monitor
31974,Y51,non,non,09/16/2018,GUITANGOLA,lobaye,4.889724,17.14627,hpv_60,boganangone,,monitor
31980,Y53,non,non,09/17/2018,NDONGOLONGO,,4.890174,17.15035,hpv_60,,,monitor
31983,Y54,oui,oui,09/17/2018,BOGUERA Centre Santé,,4.882722,17.15275,hpv_60,,,monitor
31986,Y55,oui,oui,09/17/2018,Bonaguero 3,lobaye,4.841632,17.19345,india_mark_2,boganangone,,monitor
32001,Y56,non,non,09/17/2018,Zalingo vergnet,lobaye,4.739408,17.20507,hpv_60,boganangone,,monitor
32010,Y58,non,non,09/18/2018,BEKA- GOMI 1,lobaye,4.766341,17.28446,india_mark_2,boganangone,,monitor
33411,Y60,oui,oui,10/22/2018,BOUBOUI 4,ombelampoko,4.61757,18.32191,india_mark_2,bimbo,0,eep
33558,Y63,non,non,11/06/2018,Carnot AP marche musulman,mamberekadei,4.950878,15.87511,hpv_60,carnot,,monitor
25710,Z001,oui,oui,02/22/2018,Bodengbe,ombelampoko,4.570965,18.38552,india_mark_2,bimbo,,monitor
28971,Z001,oui,oui,05/21/2018,BODEGBE,,4.570927,18.38552,india_mark_2,,0,eep
33372,Z001,oui,oui,10/18/2018,Bodengbe,ombelampoko,4.570933,18.38552,india_mark_2,Bimbo,20000,eep
26805,Z0010,oui,oui,03/06/2018,Bossongo 4,,4.205892,18.25018,india_mark_2,,,monitor
34556,Z0012,non,non,12/17/2018,SAKOULOU  yaka ecole,,4.129767,18.24301,india_mark_2,,,monitor
26829,Z0013,oui,oui,03/07/2018,SAKOULOU  HOPITAL,,4.128515,18.24282,india_mark_2,,,monitor
34550,Z0013,oui,non,12/17/2018,SAKOULOU  HOPITAL,,4.128521,18.24283,india_mark_2,,20000,eep
26838,Z0014,oui,oui,03/07/2018,Boyali 2,,4.087322,18.22257,india_mark_2,,,monitor
34532,Z0014,oui,oui,12/17/2018,Boyali 2,,4.087348,18.22257,india_mark_2,,0,eep
26841,Z0015,oui,oui,03/07/2018,Boyali 1,,4.084971,18.22063,india_mark_2,,,monitor
34526,Z0015,oui,oui,12/17/2018,Boyali 1,,4.084977,18.2206,india_mark_2,,0,eep
34463,Z0016,oui,oui,12/14/2018,Pissa centre de sante,,4.052407,18.19275,india_mark_2,,20000,eep
26847,Z0017,oui,oui,03/07/2018,Pissa quartier gbaka,,4.04979,18.18787,india_mark_2,,,monitor
34484,Z0017,oui,oui,12/15/2018,Pissa quartier gbaka,,4.04979,18.18787,india_mark_2,,0,eep
35162,Z0018,oui,non,12/19/2018,SABE  ECOLE,,3.976554,18.01798,hpv_60,,0,eep
26865,Z0019,oui,oui,03/08/2018,MBI  1,,4.016053,18.04761,india_mark_2,,,monitor
34868,Z0019,oui,oui,12/06/2018,MBI  1,,4.016002,18.04761,india_mark_2,,0,eep
25719,Z002,oui,oui,02/23/2018,Kpakpa  3,,4.599826,18.44659,india_mark_2,,,monitor
29043,Z002,oui,oui,06/07/2018,Kpakpa  3,,4.599834,18.44659,india_mark_2,,0,eep
33363,Z002,oui,oui,10/18/2018,Kpakpa  3,ombelampoko,4.599712,18.44656,india_mark_2,,0,eep
26868,Z0020,oui,oui,03/08/2018,BONGUELE,,4.025042,18.05396,india_mark_2,,,monitor
35324,Z0020,oui,oui,12/06/2018,BONGUELE,,4.02503,18.05401,india_mark_2,,0,eep
26871,Z0021,oui,oui,03/08/2018,Centre de sante de BOBANGUI,,4.034029,18.0612,india_mark_2,,,monitor
34811,Z0021,oui,oui,12/04/2018,Centre de sante de BOBANGUI,,4.033997,18.06129,india_mark_2,,0,eep
26883,Z0022,oui,oui,03/09/2018,MBANZA,,4.161125,17.94916,india_mark_2,,,monitor
34844,Z0022,oui,oui,12/05/2018,MBANZA,,4.16114,17.94908,india_mark_2,,0,eep
26886,Z0023,oui,oui,03/09/2018,MBANZA  1,,4.158706,17.95208,india_mark_2,,,monitor
34847,Z0023,oui,oui,12/05/2018,MBANZA  1,,4.158734,17.95206,india_mark_2,,0,eep
26889,Z0024,oui,oui,03/09/2018,MBANZA  2,,4.158041,17.95382,india_mark_2,,,monitor
34853,Z0024,oui,oui,12/05/2018,MBANZA  2,,4.158051,17.95379,india_mark_2,,0,eep
