record_ID,Latitude,Longitude,service_visit_type,well_ID,village_name,prefecture,sous_prefecture,wells::mission_id,team_number,activity_date,population_estimate,pop_use,pump_type,pump_working,pump_fixed,payment
48985,3.916873,15.427788,EEP traditionnel,F3633,Yandiba A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/18/2020,259,259,Vergnet HPV 60/2000 compteur,Oui,Oui,
49180,5.437966,17.624362,Visite de suivi,Y31,Bondio 2,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/18/2020,345,345,India MARK 2,Oui,Oui,
48916,4.603185,15.786667,EEP traditionnel,F2136,Yabedoko A,Mambere Kadei,Berberati,4,EEP Moto 1,6/18/2020,350,326,Vergnet HPV 100,Oui,Oui,
49426,5.485247,16.787837,Visite de suivi,Y35,Bekadili Centre de Sante,Ombella M'Poko,Yaloke,8,EEP 4,6/18/2020,1034,100,India MARK 2,Non,Non,
49183,5.492124,17.631824,EEP traditionnel,A545,Bondio 1,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/18/2020,120,75,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
48934,4.476662,18.505641,Visite Animateur,A605,Gbaloko 2,Ombella M'Poko,Bimbo,Moto_Bangui_Groupe_5,Animateur Moto 1,6/18/2020,650,640,Vergnet HPV 60,Oui,Oui,
49429,5.480153,16.791354,EEP traditionnel,F1746,Bekadili Ecole,Ombella M'Poko,Yaloke,8,EEP 4,6/18/2020,700,120,India MARK 2,Non,Oui,
48919,4.664057,15.799706,EEP traditionnel,F1130,Mairie de Nandobo,Mambere Kadei,Carnot,4,EEP Moto 1,6/18/2020,500,450,Vergnet HPV 100,Oui,Oui,
49186,5.28929,17.642007,EEP traditionnel,F935,Bossambali,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/18/2020,250,190,Vergnet HPV 60,Oui,Oui,
49432,5.439788,16.866227,EEP traditionnel,R500,Bodanga 2,Ombella M'Poko,Yaloke,8,EEP 4,6/18/2020,2400,100,Vergnet HPV 60,Oui,Oui,
49435,5.428885,16.895246,Visite de suivi,F1223,Gbaguili Centre de Sante,Ombella M'Poko,Yaloke,8,EEP 4,6/18/2020,500,100,Vergnet HPV 60,Oui,Oui,
48988,3.918989,15.390777,EEP traditionnel,A286,Bayanga Kadei,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/18/2020,1575,1575,Vergnet HPV 60,Oui,Oui,
48991,3.92295,15.406229,EEP traditionnel,F3749,Wambio B,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/18/2020,255,255,Vergnet HPV 60/2000 compteur,Oui,Oui,
48994,3.922042,15.408329,EEP traditionnel,F3748,Wambio A,Mambere Kadei,Dede-Mokouba,1,EEP 1,6/18/2020,224,224,Vergnet HPV 60/2000 compteur,Oui,Oui,
49189,5.268699,17.647114,EEP traditionnel,A561,Kpetene B,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/18/2020,450,380,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49192,5.270178,17.645591,EEP traditionnel,Y29,Kpetene A,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/18/2020,345,325,India MARK 2,Oui,Oui,
49195,5.272423,17.645307,EEP traditionnel,F353,Kpetene Nord Bossembele,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,435,360,Vergnet HPV 60,Oui,Oui,
49198,5.270155,17.643554,EEP traditionnel,F893,Bossembele Gendarmerie,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,325,210,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49201,5.267616,17.637244,EEP traditionnel,Y30,Onoguia La Belle,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,545,325,India MARK 2,Oui,Oui,
49204,5.263668,17.636458,EEP traditionnel,A842,Bossembele Hopital,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,0,70,Vergnet HPV 60,Oui,Oui,
48997,3.921337,15.413292,EEP traditionnel,F3752,Yandoa 1A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,175,175,Vergnet HPV 60/2000 compteur,Oui,Oui,
49438,5.425651,16.894257,EEP traditionnel,A603,Gbaguili,Ombella M'Poko,Yaloke,8,EEP 4,6/19/2020,240,80,India MARK 2,Oui,Oui,
48922,4.277693,15.783732,Réponse rapide,F416,Nabiliyombo,Mambere Kadei,Berberati,1,EEP Moto 1,6/19/2020,2500,1750,Vergnet HPV 60 2000,Oui,Oui,
48925,4.274879,15.781298,Visite de suivi,F419,LOMI2,Mambere Kadei,CARNOT,1,EEP Moto 1,6/19/2020,0,0,Vergnet HPV 60 2000,Non,Désactiver cette point d'eau,
49000,3.89828,15.363136,EEP traditionnel,F3634,Yandoa 2A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,175,175,Vergnet HPV 60/2000 compteur,Oui,Oui,
49441,5.360799,17.027901,Visite de suivi,F367,Bodoupka 2,Ombella M'Poko,Yaloke,8,EEP 4,6/19/2020,250,80,India MARK 2,Oui,Oui,
49444,5.359968,17.030094,EEP traditionnel,F327,Bodoupka 1,Ombella M'Poko,Yaloke,8,EEP 4,6/19/2020,400,100,Vergnet HPV 60,Oui,Oui,
49447,5.358803,17.033836,Visite de suivi,A566,Bodoupka,Ombella M'Poko,Yaloke,8,EEP 4,6/19/2020,320,80,India MARK 2,Oui,Oui,
49003,3.897161,15.338372,EEP traditionnel,F3703,Lengou B,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,200,200,Vergnet HPV 60/2000 compteur,Oui,Oui,
49450,5.344412,17.065705,Visite de suivi,A953,Bowane,Ombella M'Poko,Yaloke,8,EEP 4,6/19/2020,380,70,India MARK 2,Oui,Oui,
49006,3.896128,15.331806,EEP traditionnel,A312,Lengou,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,422,671,Vergnet HPV 60,Oui,Oui,
49009,3.878813,15.329644,EEP traditionnel,F3602,Ntem-Ne-Poundji A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,210,210,Vergnet HPV 60/2000 compteur,Oui,Oui,
49117,3.872608,15.333414,EEP traditionnel,F3705,Mbeko A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/19/2020,337,337,Vergnet HPV 60/2000 compteur,Oui,Oui,
49207,5.26642,17.645911,EEP traditionnel,A553,Bornou Bossembele,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,595,390,Vergnet HPV 60,Oui,Oui,
49210,5.263106,17.654713,EEP traditionnel,R902,Ngando 1A,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/19/2020,420,370,Vergnet HPV 60,Oui,Oui,
49213,5.263167,17.656277,EEP traditionnel,F354,Bokengue,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/20/2020,780,675,Vergnet HPV 60,Oui,Oui,
49216,5.265118,17.651988,EEP traditionnel,R836,Ngando 1B,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,320,250,Vergnet HPV 60,Oui,Oui,
49219,5.264595,17.645792,EEP traditionnel,R830,Bodele Gbaya,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,550,435,Vergnet HPV 60,Oui,Oui,
49222,5.263927,17.64318,EEP traditionnel,Y27,Bodanga,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,870,560,India MARK 2,Oui,Oui,
49453,4.617568,18.321896,EEP traditionnel,Y60,BOUBOUI 4,Ombella M'Poko,Bimbo,3,EEP 4,6/20/2020,3845,100,India MARK 2,Non,Oui,
49012,3.921343,15.413319,EEP traditionnel,F3752,Yandoa 1A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/20/2020,169,169,Vergnet HPV 60/2000 compteur,Non,Oui,
49225,5.263496,17.641748,EEP traditionnel,A506,Bodanga 1,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,0,0,Vergnet HPV 60,Oui,Oui,
49228,5.263976,17.639324,EEP traditionnel,Y28,Bokoin Bossembele,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,424,310,India MARK 2,Oui,Oui,
49231,5.264711,17.643421,EEP traditionnel,A495,Bakette,Ombella M'Poko,Bossembele,OM_Groupe_5,EEP 2,6/20/2020,754,460,Vergnet HPV 60,Oui,Oui,
49456,4.667694,18.212473,EEP traditionnel,F1504,Bougoula 4,Ombella M'Poko,Boali,3,EEP 4,6/20/2020,800,100,Vergnet HPV 60,Oui,Oui,
49234,5.251051,17.679096,Visite de suivi,R824,Bogbazou 1,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/20/2020,320,210,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49459,4.666734,18.208613,EEP traditionnel,A2749,Bougoula,Ombella M'Poko,Boali,3,EEP 4,6/20/2020,1200,100,Vergnet HPV 60,Oui,Oui,
49462,4.669248,18.208518,EEP traditionnel,A567,Bougoula 1 Marche,Ombella M'Poko,Boali,3,EEP 4,6/20/2020,560,100,India MARK 2,Non,Oui,
49237,5.257599,17.665194,Visite de suivi,R827,Bakere,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/20/2020,375,375,Vergnet HPV 60,Oui,Oui,
49015,3.865159,15.336713,EEP traditionnel,F3780,Mowe Nord A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/20/2020,239,179,Vergnet HPV 60/2000 compteur,Oui,Oui,
49018,3.861848,15.336766,EEP traditionnel,F3781,Mowe Sud B,Mambere Kadei,Dede-Mokouba,1,EEP 1,6/20/2020,588,294,Vergnet HPV 60,Oui,Oui,
49021,3.839653,15.350018,EEP traditionnel,F3789,Ngola A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/20/2020,650,650,Vergnet HPV 60/2000 compteur,Oui,Oui,
49465,4.679194,18.196551,Visite de suivi,A2071,Boukouli,Ombella M'Poko,Boali,3,EEP 4,6/20/2020,306,100,Vergnet HPV 60,Oui,Oui,
49024,3.834143,15.353824,EEP traditionnel,F3661,Binoumbi A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/20/2020,503,503,Vergnet HPV 60/2000 compteur,Oui,Oui,
49468,4.742726,18.169761,EEP traditionnel,F400,Kptene Boali Bangui,Ombella M'Poko,Boali,3,EEP 4,6/22/2020,650,100,Vergnet HPV 60,Non,Oui,
49240,5.236565,17.688283,Visite de suivi,R698,Bogbaloko B,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,450,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
49027,3.921104,15.501808,EEP traditionnel,F2009,Sosso Ndjanga 1,Mambere Kadei,Dede-Mokouba,Moto_Berberati_Groupe_3,EEP 1,6/22/2020,590,599,India MARK 2,Non,Oui,
49243,5.212337,17.707858,Visite de suivi,F1337,Bogbom 1,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,380,0,Vergnet HPV 60,Non,Non,
49246,5.203836,17.711956,Visite de suivi,A2715,Bogbom,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,380,270,Vergnet HPV 60,Oui,Oui,
49249,5.169073,17.738672,EEP traditionnel,F359,Bondoe,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,325,280,Vergnet HPV 60,Oui,Oui,
49471,4.670509,18.208119,EEP traditionnel,A568,Bougoula 2,Ombella M'Poko,Boali,3,EEP 4,6/22/2020,1922,100,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
49252,5.13379,17.77304,Visite de suivi,R689,BAKERE B,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,430,320,Vergnet HPV 60,Non,Non,
49255,5.132869,17.772627,EEP traditionnel,F941,Bakere Bodanga,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/22/2020,460,380,Vergnet HPV 60,Oui,Oui,
48937,4.630413,15.786514,EEP traditionnel,A213,Massina,Mambere Kadei,Berberati,4,EEP Moto 1,6/22/2020,45,35,Vergnet HPV 60 2000,Oui,Oui,
49474,4.643259,18.266467,EEP traditionnel,F1364,Gomoko Est,Ombella M'Poko,Bimbo,3,EEP 4,6/22/2020,1550,100,Vergnet HPV 60,Oui,Oui,
49477,4.608996,18.338953,Visite de suivi,A623,Kpakala Ndeke,Ombella M'Poko,Bimbo,3,EEP 4,6/22/2020,500,100,Vergnet HPV 60,Oui,Oui,
48940,4.669464,15.79643,EEP traditionnel,A218,Nandobo EEB,Mambere Kadei,Berberati,4,EEP Moto 1,6/22/2020,450,400,Vergnet HPV 60 2000,Oui,Oui,
49030,3.828504,15.355001,EEP traditionnel,A317,MbI,Mambere Kadei,,MK_Groupe_1,EEP 1,6/22/2020,398,398,Vergnet HPV 60,Oui,Oui,
49480,4.610505,18.336705,Visite de suivi,A1918,Kpakala Ndeke EEF,Ombella M'Poko,Boali,3,EEP 4,6/22/2020,0,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
49033,3.815206,15.352844,EEP traditionnel,F3600,Nguile-Mogombang A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/22/2020,163,163,Vergnet HPV 60/2000 compteur,"Oui, mais pas correctement","Oui, mais pas correctement",
49483,4.617466,18.323561,Visite de suivi,A565,Bouboui 2,Ombella M'Poko,Bimbo,3,EEP 4,6/22/2020,760,100,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49036,3.799506,15.346365,EEP traditionnel,F3769,Djambala B,Mambere Kadei,Dede-Mokouba,1,EEP 1,6/22/2020,676,368,Vergnet HPV 60,Oui,Oui,
49486,4.618321,18.320958,EEP traditionnel,A564,Bouboui 1,Ombella M'Poko,Bimbo,3,EEP 4,6/22/2020,420,100,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
49039,3.797613,15.345685,EEP traditionnel,F3768,Djambala A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/22/2020,676,368,Vergnet HPV 60,Oui,Oui,
49258,4.886374,17.99497,EEP traditionnel,F361,Boali EEF,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/22/2020,710,640,Vergnet HPV 60,Oui,Oui,
49261,4.894344,17.987821,EEP traditionnel,A679,Arande,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/22/2020,880,750,Vergnet HPV 60,Oui,Oui,
48943,4.249892,15.778578,Réponse rapide,F1983,Marche Selon Moyen,Mambere Kadei,Berberati,1,EEP Moto 1,6/22/2020,3500,3250,Vergnet HPV 60 2000,Oui,Oui,
49264,4.883655,17.996874,EEP traditionnel,R387,Vangue 2A,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/23/2020,655,460,India MARK 2,Oui,Oui,
49267,4.884297,17.996558,Visite de suivi,A2917,Vangue 2B,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/23/2020,760,535,Vergnet HPV 60,Non,Forage Mort,
49042,3.77951,15.326421,EEP traditionnel,A284,Bamba Village,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/23/2020,0,0,Vergnet HPV 60,Oui,Oui,
49489,4.64382,18.264434,Visite de suivi,F1363,Gomoko Ouest,Ombella M'Poko,Bimbo,3,EEP 4,6/23/2020,900,0,Vergnet HPV 60,Non,Non,
49270,4.880656,17.999488,EEP traditionnel,F665,Bogoin 2 Boali,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/23/2020,550,420,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
49492,4.818039,18.307847,EEP traditionnel,Z234,MALENGUIZA,Ombella M'Poko,Boali,3,EEP 4,6/23/2020,560,120,India MARK 2,"Oui, mais pas correctement",Oui,
48973,4.455442,18.533224,Visite Animateur,A1583,Begoua Centre 1 Mosquee,Ombella M'Poko,Bimbo,Moto_Bangui_Groupe_5,Animateur Moto 1,6/23/2020,780,775,India MARK 2,"Oui, mais pas correctement","Oui, mais pas correctement",
49045,3.77517,15.321465,EEP traditionnel,A3068,Ndjobidi Bamba,Mambere Kadei,Dede moukouba,MK_Groupe_1,EEP 1,6/23/2020,366,183,Vergnet HPV 60,Oui,Oui,
49495,4.820938,18.269562,EEP traditionnel,Z233,KOUZOUNDORO castor,Ombella M'Poko,Boali,3,EEP 4,6/23/2020,50,50,India MARK 2,Oui,Oui,
49498,4.825874,18.252114,EEP traditionnel,Z232,KOUZOUNDORO,Ombella M'Poko,Boali,3,EEP 4,6/23/2020,1200,120,India MARK 2,Oui,Oui,
49273,4.876846,18.003044,EEP traditionnel,A1701,Boali Centre Handicapee,Ombella M'Poko,Bimbo,OM_Groupe_4,EEP 2,6/23/2020,875,645,Vergnet HPV 60,Oui,Oui,
49048,3.772747,15.319625,EEP traditionnel,F3717,Mpepori A,Mambere Kadei,Dede-Mokouba,MK_Mission_1,EEP 1,6/23/2020,366,183,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49051,3.776293,15.328786,EEP traditionnel,W067,BAMBA CAMP,Mambere Kadei,Dede-Mokouba,1,EEP 1,6/23/2020,3000,3000,India MARK 2,Non,Oui,
49501,4.66446,18.236259,Visite de suivi,A949,Boutili Ecole Mixte,Ombella M'Poko,Boali,3,EEP 4,6/23/2020,1350,100,Vergnet HPV 60,Oui,Oui,
49504,4.700488,18.190128,EEP traditionnel,A840,Gbabou,Ombella M'Poko,Boali,3,EEP 4,6/23/2020,850,120,Vergnet HPV 60,Oui,Oui,
48946,4.662275,15.801451,EEP traditionnel,F1813,Nandobo Ndoumbe 2,Mambere Kadei,Berberati,4,EEP Moto 1,6/23/2020,652,550,Vergnet HPV 60 2000,Oui,Oui,
48949,4.660476,15.799238,EEP traditionnel,F2121,Nandobo Cite Catholique 1,Mambere Kadei,Berberati,4,EEP Moto 1,6/23/2020,500,450,Vergnet HPV 60 2000,Oui,Oui,
48952,4.662185,15.795208,EEP traditionnel,F2172,Nandobo 1B,Mambere Kadei,Berberati,4,EEP Moto 1,6/23/2020,350,250,Vergnet HPV 60 2000,Oui,Oui,
49276,4.869183,18.006323,EEP traditionnel,R683,Boali Bodanga,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/23/2020,475,225,Vergnet HPV 60,Oui,Oui,
49279,4.870921,18.006055,EEP traditionnel,F623,Boutini 3,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/23/2020,412,125,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49282,5.132112,17.774401,EEP traditionnel,R695,Bakere A,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/24/2020,154,154,Vergnet HPV 60,Non,"Oui, mais pas correctement",
49507,4.681671,17.939993,EEP traditionnel,A626,Lambi,Ombella M'Poko,Boali,3,EEP 4,6/24/2020,1800,100,Vergnet HPV 60,Oui,Oui,
49510,4.682935,17.936863,Visite de suivi,F306,Lambi 3,Ombella M'Poko,Boali,3,EEP 4,6/24/2020,3165,0,Vergnet HPV 60,"Oui, mais pas correctement",Désactiver cette point d'eau,
49594,6.009428,15.560986,EEP traditionnel,A207,Maigaro College Technique,Nana-Mambere,Bouar,NM_Groupe_6,EEP 3,6/24/2020,400,425,Moino,Oui,Oui,
49054,3.901735,15.307187,EEP traditionnel,F3584,Ngabousso A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/24/2020,250,250,Vergnet HPV 60/2000 compteur,Oui,Oui,
49597,6.009829,15.558895,EEP traditionnel,A209,Maigaro Dispensaire 2,Nana-Mambere,Bouar,NM_Groupe_6,EEP 3,6/24/2020,6599,340,Moino,Oui,Oui,
48955,4.274901,15.781251,Réponse rapide,F419,incorrect ID,Mambere Kadei,Berberati,1,EEP Moto 1,6/24/2020,0,0,Vergnet HPV 60 2000,Non,Non,
49057,3.905057,15.305104,EEP traditionnel,F3683,Gaza B,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/24/2020,367,364,Vergnet HPV 60,Oui,Oui,
49513,4.726181,18.012232,EEP traditionnel,F1507,Madjio 1,Ombella M'Poko,Boali,3,EEP 4,6/24/2020,325,60,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
49285,5.118998,17.800984,EEP traditionnel,F311,Yamien,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/24/2020,610,610,Vergnet HPV 60,Oui,Oui,
49600,6.008181,15.559404,Visite de suivi,A208,Maigaro Dispensaire 1 Vallo,Nana-Mambere,Bouar,NM_Groupe_6,EEP 3,6/24/2020,350,0,Vergnet HPV 60,Non,Non,
49516,4.729393,18.015501,EEP traditionnel,R405,Madjio 2,Ombella M'Poko,Boali,3,EEP 4,6/24/2020,627,100,Vergnet HPV 60,Non,Oui,
48976,4.453812,18.531629,Visite Animateur,A839,Begoua Ecole,Ombella M'Poko,Bimbo,Moto_Bangui_Groupe_5,Animateur Moto 1,6/24/2020,850,845,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
49060,3.906833,15.300556,EEP traditionnel,Y38,Mondele Roye,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/24/2020,429,456,Vergnet HPV 60,Non,Oui,
49603,6.00917,15.559517,EEP traditionnel,A1721,Maigaro Hopital Cite du Chateau,Nana-Mambere,Bouar,6,EEP 3,6/24/2020,4,4,Electrique,Oui,Oui,
49288,5.070703,17.837237,EEP traditionnel,F360,Bogoin 2 Boali,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/24/2020,545,380,Vergnet HPV 60,Oui,Oui,
49291,5.05267,17.877372,EEP traditionnel,F308,Boyali Centre de Sante,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/24/2020,650,415,Vergnet HPV 60,Oui,Oui,
49519,4.809713,18.083463,Visite de suivi,Z230,GBANDORO,Ouham Pende,Boali,3,EEP 4,6/24/2020,430,100,Vergnet HPV 60,Oui,Oui,
49294,5.05327,17.877798,EEP traditionnel,R563,Boyali Ecole,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/24/2020,7300,540,Vergnet HPV 60,Oui,Oui,
48958,4.660601,15.794776,EEP traditionnel,F2133,Nandobo 1A,Mambere Kadei,Berberati,4,EEP Moto 1,6/24/2020,500,450,Vergnet HPV 60 2000,Oui,Oui,
49297,5.053181,17.882725,EEP traditionnel,R560,Boyali Eglise Baptiste Est,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/24/2020,760,510,Vergnet HPV 60,Oui,Oui,
48961,4.658407,15.800346,EEP traditionnel,F2124,incorrect ID,Mambere Kadei,Berberati,4,EEP Moto 1,6/24/2020,0,0,Vergnet HPV 60 2000,"Oui, mais pas correctement","Oui, mais pas correctement",
48964,4.658182,15.798598,EEP traditionnel,F2130,Cite Catholique 3,Mambere Kadei,Berberati,4,EEP Moto 1,6/24/2020,250,235,Vergnet HPV 60 2000,Oui,Oui,
49063,3.907415,15.300022,EEP traditionnel,A1808,Mondelet Village,Mambere Kadei,Dede moukouba,MK_Groupe_1,EEP 1,6/24/2020,2500,1568,Vergnet HPV 60,Oui,Oui,
49066,3.908748,15.295284,EEP traditionnel,A1807,Kombo MC,Mambere Kadei,,MK_Groupe_1,EEP 1,6/24/2020,0,0,Vergnet HPV 60,Oui,Oui,
49069,3.908073,15.292798,EEP traditionnel,F3699,Koumbo A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/24/2020,430,350,Vergnet HPV 60/2000 compteur,Oui,Oui,
49072,3.906152,15.287875,EEP traditionnel,A298,Dori,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/24/2020,506,506,Vergnet HPV 60,Oui,Oui,
49606,5.993899,15.57167,EEP traditionnel,F131,Maigaro Village,Nana-Mambere,Bouar,NM_Groupe_6,EEP 3,6/25/2020,900,900,Vergnet HPV 60,Non,Non,
49075,3.925573,15.247283,EEP traditionnel,F3604,Pangou A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/25/2020,175,175,Vergnet HPV 60,Oui,Oui,
49300,5.058512,17.845538,EEP traditionnel,A2069,Bogoin 1,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/25/2020,415,325,Vergnet HPV 60,Oui,Oui,
49303,5.056364,17.879282,EEP traditionnel,F309,Boyali 4,Ombella M'Poko,Bossembele,OM_Groupe_4,EEP 2,6/25/2020,430,325,Vergnet HPV 60,Non,Oui,
49522,4.576349,18.400826,EEP traditionnel,A503,Bobondjio,Ombella M'Poko,Bimbo,3,EEP 4,6/25/2020,920,0,Vergnet HPV 60,Non,Non,
48979,4.433261,18.546774,Visite Animateur,A1795,ONG Fondation Espoir Charite,Ombella M'Poko,Bimbo,Moto_Bangui_Groupe_4,Animateur Moto 1,6/25/2020,1200,1190,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
49525,4.600665,18.447566,EEP traditionnel,A625,Kpakpa 2,Ombella M'Poko,Bimbo,3,EEP 4,6/25/2020,996,100,Vergnet HPV 60,Oui,Oui,
49609,6.149996,15.535705,EEP traditionnel,F130,Zaoro Dana,Nana-Mambere,Bouar,NM_Groupe_7,EEP 3,6/25/2020,260,200,Vergnet HPV 60,Oui,Oui,
49078,3.932493,15.242329,EEP traditionnel,A1961,Dede 1,Mambere Kadei,Berberati,MK_Groupe_1,EEP 1,6/25/2020,2579,2279,Vergnet HPV 60,Oui,Oui,
49612,6.175606,15.558829,EEP traditionnel,A400,Kaita,Nana-Mambere,Bouar,NM_Groupe_7,EEP 3,6/25/2020,250,250,Vergnet HPV 60,Oui,Oui,
49081,3.935723,15.233886,EEP traditionnel,A295,Dede Mbiko,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/25/2020,592,592,Vergnet HPV 60,Oui,Oui,
49528,4.599245,18.447083,Visite de suivi,A624,Kpakpa 1,Ombella M'Poko,Bimbo,3,EEP 4,6/25/2020,621,100,Vergnet HPV 60,Oui,Oui,
49531,4.599803,18.446587,Visite de suivi,Z002,Kpakpa 3,Ombella M'Poko,,3,EEP 4,6/25/2020,420,0,India MARK 2,Non,Non,
49306,5.009392,17.915014,EEP traditionnel,A3198,Birlo 2,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/25/2020,545,385,Vergnet HPV 60,Oui,Oui,
49309,5.007164,17.914361,EEP traditionnel,A3194,Birlo 1,Ombella M'Poko,Boali,OM_Groupe_4,EEP 2,6/25/2020,970,750,Vergnet HPV 60,Oui,Oui,
49084,3.938766,15.217969,EEP traditionnel,F3762,Belipondo A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/25/2020,626,500,Vergnet HPV 60,Oui,Oui,
49087,3.945495,15.202197,EEP traditionnel,F3601,Nguilet A,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/25/2020,152,152,Vergnet HPV 60/2000 compteur,Oui,Oui,
49090,3.946223,15.200539,EEP traditionnel,F3558,Laou A,Mambere Kadei,Gamboula,MK_Groupe_1,EEP 1,6/25/2020,212,212,Vergnet HPV 60,Oui,Oui,
49093,3.959368,15.17794,EEP traditionnel,A320,Molaye,Mambere Kadei,Dede-Mokouba,MK_Groupe_1,EEP 1,6/25/2020,3000,30,Vergnet HPV 60,Oui,Oui,
